Species;Subj_idx;Session;Block;Trial;Stim;Procedure;Duration_Set;Target_Duration;Response_Onset;Response_Offset
Rat;101;97;1;5;Auditory;PI;"15;60";15;"3.11999999999989;13.6699999999992;17.3399999999992;19.1099999999997;21.7999999999993;21.8899999999994;24.6799999999994;24.9599999999991;25.2399999999998;25.6299999999992;26.8199999999997;27.2199999999993;27.5499999999993;28.8099999999995;29.4799999999996";N/A
Rat;101;97;1;6;Auditory;PI;"15;60";15;"13.3900000000003;15.46;16.9300000000003;20.3000000000002;20.75;22.5";N/A
Rat;101;98;1;1;Auditory;PI;"15;60";15;"12.0800000000002;12.23;13.1300000000001;15.48;15.8099999999999;17.52;17.73;21.6700000000001;23.1700000000001;26.1900000000001;26.3400000000001;26.5;27.3099999999999;29.54;29.7;34.0800000000002;34.1700000000001;40.21";N/A
Rat;101;98;1;2;Auditory;PI;"15;60";15;"8.57999999999993;9.87999999999988;10.51;12.9499999999998;13.27;14.0999999999999;15.1399999999999;15.79;16.1199999999999;17.98;18.6899999999998;19.54;20.3;22.7199999999998;23.6399999999999;24.2099999999998;27.5599999999999";N/A
Rat;101;98;1;3;Auditory;PI;"15;60";15;"6.05000000000018;8.76000000000022;9.11000000000013;10.6100000000001;13.1100000000001;13.5500000000002;15.4000000000001;16.0799999999999;19.1300000000001;19.6700000000001;22.0599999999999;25.79;29.0300000000002;29.3400000000001;29.4700000000003";N/A
Rat;101;98;1;4;Auditory;PI;"15;60";15;"21.8299999999999;24.0599999999999;25.52;28.1300000000001;28.6999999999998;30.23;30.8499999999999;37.3400000000001;38.0999999999999";N/A
Rat;101;98;1;5;Auditory;PI;"15;60";15;"11.6899999999996;12.54;14.5499999999997;17.8699999999999;20.8799999999997";N/A
Rat;101;98;1;6;Auditory;PI;"15;60";15;"6.23000000000002;9.01999999999998;12.4900000000002;16.3000000000002;16.3600000000001;16.6500000000001;16.9700000000003;19.0799999999999;23.1700000000001";N/A
Rat;101;98;1;7;Auditory;PI;"15;60";15;"7.65999999999985;8.63999999999987;12.3599999999997;16.6700000000001;17.04;18.23;20.8899999999999";N/A
Rat;101;98;1;8;Auditory;PI;"15;60";15;"12.6800000000003;14.0400000000009;14.5200000000004;17.1400000000003;18.8500000000004;19.3100000000004;20.1800000000003";N/A
Rat;101;98;1;9;Auditory;PI;"15;60";15;"9.49000000000069;12.4300000000003;12.79;13.3000000000002;13.4300000000003;16;16.1700000000001;17.5700000000006;21.2800000000007;22.1500000000005;54.8100000000004;55.6100000000006;58.0300000000007;58.6900000000005";N/A
Rat;101;99;1;1;Auditory;PI;"15;60";15;"23.94;27.52";N/A
Rat;101;99;1;2;Auditory;PI;"15;60";15;"6.11000000000001;6.25999999999999;7.57000000000005;11.35;11.78;16.6900000000001;17.15;21.85;22.88;23.27;24.23";N/A
Rat;101;99;1;3;Auditory;PI;"15;60";15;"7.26999999999998;10.53;11.4400000000001;16.4300000000001;16.8099999999999;17.5699999999999;18.7;21.9300000000001;23.22;24.01;24.54;25.48";N/A
Rat;101;99;1;4;Auditory;PI;"15;60";15;"33.9200000000001;34.9400000000001;36.25;39.3000000000002;40.6900000000001;44.1599999999999";N/A
Rat;101;99;1;5;Auditory;PI;"15;60";15;"6.0300000000002;6.92000000000007;9.23000000000002;10.5;19.4500000000003;20.1900000000001;21.48;22.52;56.9900000000002";N/A
Rat;101;99;1;6;Auditory;PI;"15;60";15;"13.5699999999997;15.04;18.0299999999997;18.4699999999998;18.8499999999999;19.0799999999999;20.29;21.1999999999998;24.6499999999996;30.23;30.5499999999997";N/A
Rat;101;99;1;7;Auditory;PI;"15;60";15;"1.85000000000036;2.89000000000033;3.39999999999964;7.53999999999996;12.29;12.6700000000001;16.29;17.2700000000004;25.9800000000005;26.0600000000004";N/A
Rat;101;99;1;8;Auditory;PI;"15;60";15;"29.4399999999996;30.0699999999997;30.9700000000003;31.6099999999997";N/A
Rat;101;99;1;9;Auditory;PI;"15;60";15;"18.5299999999997;21.0500000000002;23.96;26.6999999999998";N/A
Rat;101;100;1;1;Auditory;PI;"15;60";15;0;N/A
Rat;101;100;1;2;Auditory;PI;"15;60";15;"4.07999999999993;8.09999999999991;11.3999999999999;15.3099999999999;15.5599999999999;16.0599999999999;19.8899999999999;21.5599999999999";N/A
Rat;101;100;1;3;Auditory;PI;"15;60";15;"19.3199999999999;19.6399999999999;21.04;26.3299999999999;26.8299999999999;28.6699999999998";N/A
Rat;101;100;1;4;Auditory;PI;"15;60";15;0;N/A
Rat;101;100;1;5;Auditory;PI;"15;60";15;"38.5799999999999;39.1199999999999;39.79";N/A
Rat;101;100;1;6;Auditory;PI;"15;60";15;"27.8800000000001;31.7000000000003;33.4000000000001;33.5100000000002";N/A
Rat;101;101;1;1;Auditory;PI;"15;60";15;"9.97;14.19;14.26;14.89;18.71;19.16;20.41;20.96;21.03;21.35;24.63;25.22;25.94;27.83;32.25";N/A
Rat;101;101;1;2;Auditory;PI;"15;60";15;0;N/A
Rat;101;101;1;3;Auditory;PI;"15;60";15;"33.6000000000001;33.6600000000001;35.5800000000002;39.3100000000002;39.5600000000002;40.6000000000001;42.98;43.03";N/A
Rat;101;101;1;4;Auditory;PI;"15;60";15;"45.7400000000002;49.0100000000002;49.0900000000001;50.2000000000003";N/A
Rat;101;101;1;5;Auditory;PI;"15;60";15;"57.6700000000001;59.7999999999997";N/A
Rat;101;101;1;6;Auditory;PI;"15;60";15;"33.1399999999999;34.4400000000001;38.9400000000001;39.02";N/A
Rat;101;101;1;7;Auditory;PI;"15;60";15;"40.77;42.2600000000002;42.8600000000001;43.0799999999999;46.3899999999999;46.5799999999999";N/A
Rat;101;101;1;8;Auditory;PI;"15;60";15;"24.1200000000008;27.2700000000004;27.6900000000005;31.1300000000001;31.2000000000007;32.1400000000003";N/A
Rat;101;101;1;9;Auditory;PI;"15;60";15;"25.2700000000004;27.5100000000002;28.0799999999999";N/A
Rat;101;101;1;10;Auditory;PI;"15;60";15;"20.6299999999992;23.8199999999997;24.9599999999991";N/A
Rat;101;102;1;1;Auditory;PI;"15;60";15;0;N/A
Rat;101;102;1;2;Auditory;PI;"15;60";15;"6.15999999999997;6.49000000000001;21.33;24.3;24.62;25.96;31.14;32.2;32.8;41.35;41.41;42.3100000000001;45.6";N/A
Rat;101;102;1;3;Auditory;PI;"15;60";15;0;N/A
Rat;101;102;1;4;Auditory;PI;"15;60";15;0;N/A
Rat;101;102;1;5;Auditory;PI;"15;60";15;0;N/A
Rat;101;102;1;6;Auditory;PI;"15;60";15;0;N/A
Rat;101;102;1;7;Auditory;PI;"15;60";15;"53.1799999999998;54.6199999999999;55.3899999999999;56.8200000000002;57.8200000000002;58.04;59.0599999999999;59.8299999999999";N/A
Rat;101;103;1;1;Auditory;PI;"15;60";15;"4.82000000000016;5.72000000000026;9.75;10.3000000000002;14.77;15.8700000000003;17.5900000000001;23.1500000000001;23.3099999999999;28.2200000000003";N/A
Rat;101;103;1;2;Auditory;PI;"15;60";15;"16.3499999999999;17.54;19.8599999999997;23.3899999999999;23.9899999999998;25.1699999999996;27.9099999999999;28.4499999999998;29.0099999999998";N/A
Rat;101;103;1;3;Auditory;PI;"15;60";15;"7.63000000000011;9.92000000000007;10.3800000000001;13.3299999999999;13.5599999999999;16.8600000000001;20.98;24.3899999999999;28.52;37.98;38.0899999999997";N/A
Rat;101;103;1;4;Auditory;PI;"15;60";15;"0.5;4.15000000000055;9.01000000000022;10.1100000000006;10.1900000000005;10.7399999999998;11.3000000000002;16.0200000000004;17.3500000000004";N/A
Rat;101;103;1;5;Auditory;PI;"15;60";15;"7.48000000000047;8.60000000000036;10.9200000000001;15.8800000000001;17.1300000000001;17.8000000000002";N/A
Rat;101;103;1;6;Auditory;PI;"15;60";15;0;N/A
Rat;101;104;1;1;Auditory;PI;"15;60";15;0;N/A
Rat;101;104;1;2;Auditory;PI;"15;60";15;0;N/A
Rat;101;104;1;3;Auditory;PI;"15;60";15;"10.2800000000002;10.4400000000001;11.46;14.7;14.95;19.23;19.5;20.49;23.5;24.1400000000001;31.76;32.8400000000001";N/A
Rat;101;104;1;4;Auditory;PI;"15;60";15;0;N/A
Rat;101;104;1;5;Auditory;PI;"15;60";15;"0.409999999999855;7.55999999999995;10.1799999999998;11.6100000000001;15.1700000000001;16.9499999999998;20.9200000000001;21.98;41.8000000000002";N/A
Rat;101;104;1;6;Auditory;PI;"15;60";15;"4.19000000000006;6.44000000000006;9.17999999999984;10.0300000000002;10.5500000000002;10.9400000000001;13.3800000000001;19.3400000000001;19.6700000000001;32.8099999999999;43.8200000000002";N/A
Rat;101;104;1;7;Auditory;PI;"15;60";15;"39.9199999999996;40.4399999999996;41.2099999999996;41.5;41.5899999999997";N/A
Rat;101;105;1;1;Auditory;PI;"15;60";15;"0.52000000000001;1.18000000000001;3.11000000000001;3.80000000000001;14.11;14.73;15.21;18.84;23.39;23.57;24.25;25.23;25.38;25.93;29.3;29.63";N/A
Rat;101;105;1;2;Auditory;PI;"15;60";15;"14.45;15.1499999999999;16.48;20.71;21.52;22.3899999999999;24.01;51.9400000000001;56.49;57.0699999999999";N/A
Rat;101;105;1;3;Auditory;PI;"15;60";15;"55.73;57.02;58.02";N/A
Rat;101;105;1;4;Auditory;PI;"15;60";15;"10.3200000000002;14.1600000000001;15.5;16.4300000000001;16.96;19.8100000000002;20.8200000000002;24.25;25.1700000000001;28.5600000000002;29.0600000000002;33.3800000000001;37.02;38.95;40.9200000000001;41.01;41.8100000000002;41.8600000000001";N/A
Rat;101;105;1;5;Auditory;PI;"15;60";15;"17.8299999999999;19.6399999999999";N/A
Rat;101;105;1;6;Auditory;PI;"15;60";15;"17.6599999999999;21.1299999999997;24.6499999999996;25.1399999999999;26.8699999999999;28.0099999999998;29.0699999999997;30.9499999999998";N/A
Rat;101;105;1;7;Auditory;PI;"15;60";15;"4.18000000000029;7.43000000000029;7.86000000000013;11.75;12.7000000000003;17.0999999999999";N/A
Rat;101;105;1;8;Auditory;PI;"15;60";15;"16.7799999999997;20.9899999999998";N/A
Rat;101;105;1;9;Auditory;PI;"15;60";15;"0.409999999999855;2.63000000000011;3.44000000000051;7.60999999999967;8.59000000000015;9.05000000000018;12.5500000000002;13.54;13.79;16;16.3100000000004;21.1099999999997;22.4099999999999;23.1800000000003";N/A
Rat;101;106;1;1;Auditory;PI;"15;60";15;"30.98;31.78;34.68;34.93;36.96;40.26;44.97;45.46;46.36";N/A
Rat;101;106;1;2;Auditory;PI;"15;60";15;"13.3;14.43;16.33;17.01;19.55;20.23;26.05;27.1";N/A
Rat;101;106;1;3;Auditory;PI;"15;60";15;6.11;N/A
Rat;101;106;1;4;Auditory;PI;"15;60";15;"8.63999999999987;8.87999999999988;11.23;13.8199999999999;15.3499999999999;20.71;25.9200000000001";N/A
Rat;101;106;1;5;Auditory;PI;"15;60";15;"1.21000000000004;1.82999999999993;12.2599999999998;13.77;15.52;16.02;17.5299999999997;19.3699999999999;21.8499999999999;23.6099999999997;24.7399999999998;27.0799999999999;41.4400000000001";N/A
Rat;101;106;1;6;Auditory;PI;"15;60";15;"11.1500000000001;12.0999999999999;13.1800000000003;14.75;15.3600000000001;17.1900000000001;18.5500000000002;21.9700000000003";N/A
Rat;101;106;1;7;Auditory;PI;"15;60";15;"0.259999999999764;1.02999999999975;3.15999999999985;4.88999999999987;16.6099999999997;16.7199999999998;18.9899999999998";N/A
Rat;101;106;1;8;Auditory;PI;"15;60";15;"22.4099999999999;22.9699999999993;25.1199999999999";N/A
Rat;101;106;1;9;Auditory;PI;"15;60";15;0;N/A
Rat;101;106;1;10;Auditory;PI;"15;60";15;"10.0199999999995;10.8899999999994;12.0799999999999;12.5299999999997;13.1199999999999;13.3800000000001;13.6599999999999;14.3599999999997;14.6799999999994;14.8000000000002;15.2399999999998;15.6599999999999;15.8199999999997;16.1999999999998;18.2799999999997;18.5900000000001;18.7599999999993;19.0199999999995;19.4099999999999;19.8999999999996;20.6899999999996;22.5299999999997;23.6499999999996;24.2399999999998";N/A
Rat;101;106;1;11;Auditory;PI;"15;60";15;"48.8000000000002;49.4800000000005;55.6400000000003;56.1900000000005;56.8699999999999;57.71;58.9400000000005";N/A
Rat;101;106;1;12;Auditory;PI;"15;60";15;"1.93000000000029;2.57999999999993;6.18000000000029;7.4399999999996;7.93000000000029;8.64999999999964;11.8000000000002;12.0100000000002;12.2699999999995;12.6800000000003;13.0699999999997;13.5199999999995;13.75;14.75;14.8400000000001;15.6300000000001;18.1499999999996;18.46;19.1800000000003;21.8500000000004";N/A
Rat;101;107;1;1;Auditory;PI;"15;60";15;0;N/A
Rat;101;107;1;2;Auditory;PI;"15;60";15;0;N/A
Rat;101;107;1;3;Auditory;PI;"15;60";15;"0.440000000000055;8.19000000000006;8.57999999999993;9.98000000000002;10.51;13.3499999999999;14.21;16.5699999999999;17.75;21.6099999999999;23.5699999999999;24.1600000000001;42.8199999999999";N/A
Rat;101;107;1;4;Auditory;PI;"15;60";15;"12.1199999999999;12.79;15.6199999999999;16.2;16.3399999999999;17.3299999999999;18.26;21.55;22.3699999999999;24.79;24.9000000000001;25.21";N/A
Rat;101;107;1;5;Auditory;PI;"15;60";15;"9.17000000000007;9.84000000000015;11.4300000000001;13.0800000000002;15.6800000000001;19.7800000000002;22.6700000000001";N/A
Rat;101;107;1;6;Auditory;PI;"15;60";15;"2.89999999999964;3.57999999999993;5.40999999999985;6.15999999999985;7.14999999999964;11.0499999999997;11.5899999999997;14.6099999999997;15.04;15.2199999999998;15.6299999999997;16.73;18.0499999999997;20.4699999999998;22.0099999999998";N/A
Rat;101;107;1;7;Auditory;PI;"15;60";15;"10.3199999999997;11.77;12.2399999999998;13.8999999999996;14.0599999999999;18.0699999999997;18.3999999999996;19.4499999999998;21.2199999999998";N/A
Rat;101;107;1;8;Auditory;PI;"15;60";15;"16.8800000000001;17.5;18.3500000000004;20.79;21.6100000000006;22.79;58.3500000000004";N/A
Rat;101;107;1;9;Auditory;PI;"15;60";15;"9.14999999999964;10.4099999999999;12.3599999999997;13.5299999999997;14.2699999999995;14.9200000000001;19.0199999999995;22.7299999999996;23.3899999999994;27.3400000000001";N/A
Rat;101;107;1;10;Auditory;PI;"15;60";15;0;N/A
Rat;101;108;1;1;Auditory;PI;"15;60";15;"10.68;11.39;13.7199999999999;17.77;18.3399999999999;19.61;20.11;25.86";N/A
Rat;101;108;1;2;Auditory;PI;"15;60";15;"48.3299999999999;51.78;53.1199999999999;54.1399999999999;56.6699999999998;56.78;57.3599999999999;57.6599999999999";N/A
Rat;101;108;1;3;Auditory;PI;"15;60";15;0;N/A
Rat;101;108;1;4;Auditory;PI;"15;60";15;"29.7999999999997;31.1899999999996;32.8899999999999;34.1899999999996;35.2799999999997;38.3499999999999;38.8499999999999;40.6399999999999;43.8399999999997";N/A
Rat;101;108;1;5;Auditory;PI;"15;60";15;"31.02;31.6700000000001;32.4500000000003;34.5900000000001;34.9900000000002;47.2000000000003;50.5999999999999;50.6799999999998;51.4400000000001;55.79;56.0500000000002;56.23;56.5500000000002;57.5700000000002";N/A
Rat;101;108;1;6;Auditory;PI;"15;60";15;0;N/A
Rat;101;108;1;7;Auditory;PI;"15;60";15;"21.0200000000004;24.0500000000002;25.3100000000004;28.54;28.6400000000003;29.79;31.0500000000002";N/A
Rat;101;109;1;1;Auditory;PI;"15;60";15;"57.1199999999999;58.6299999999999;59.01";N/A
Rat;101;109;1;2;Auditory;PI;"15;60";15;0;N/A
Rat;101;109;1;3;Auditory;PI;"15;60";15;0;N/A
Rat;101;109;1;4;Auditory;PI;"15;60";15;0;N/A
Rat;101;109;1;5;Auditory;PI;"15;60";15;"17.7799999999997;18.4799999999996;21.2199999999993;42.3800000000001;43.3800000000001;48;48.3499999999995;48.8299999999999;49.4299999999994;49.7599999999993;52.4399999999996;53.7399999999998;54.1700000000001;56.21;57.1300000000001";N/A
Rat;101;109;1;6;Auditory;PI;"15;60";15;0;N/A
Rat;101;109;1;7;Auditory;PI;"15;60";15;"7.54999999999927;13.5799999999999;14.3199999999997;16.5899999999992;18.3199999999997;19.5899999999992";N/A
Rat;101;109;1;8;Auditory;PI;"15;60";15;0;N/A
Rat;101;110;1;1;Auditory;PI;"15;60";15;"6.27999999999997;9.85000000000002;11.18;13.52;15.4;16.88;16.9499999999999;22.02;22.93;24.22;25.3;29.9";N/A
Rat;101;110;1;2;Auditory;PI;"15;60";15;"6.25;10.63;11.1999999999999;12.36;15.42;16.1;20.5;20.99;21.5699999999999;22.36;25.2099999999999;31.0599999999999;31.13";N/A
Rat;101;110;1;3;Auditory;PI;"15;60";15;"24.95;25.4000000000001;28.0200000000002;28.5600000000002;29.1300000000001";N/A
Rat;101;110;1;4;Auditory;PI;"15;60";15;"6.34999999999991;7.21000000000004;7.51999999999998;8.40000000000009;9.23000000000002;11.4699999999998;11.6799999999998;11.9499999999998;12.3400000000001;12.5699999999997;12.7199999999998;12.9899999999998;13.5299999999997;14.7999999999997;18.1999999999998;19.3199999999997;20.6100000000001;22.7399999999998;23.0799999999999;25.02;25.7599999999998;26.8199999999997";N/A
Rat;101;110;1;5;Auditory;PI;"15;60";15;0;N/A
Rat;101;110;1;6;Auditory;PI;"15;60";15;"1.86999999999989;2.53999999999996;4.40999999999985;11.4900000000007;11.9700000000003;12.6400000000003;13.46;15.9300000000003;16.2200000000003;16.2700000000004;16.6599999999999;17.1700000000001;18.1400000000003;18.8299999999999;19.6400000000003;19.96;20.4700000000003;20.8600000000006";N/A
Rat;101;110;1;7;Auditory;PI;"15;60";15;0;N/A
Rat;101;110;1;8;Auditory;PI;"15;60";15;"0.230000000000473.940000000000509;2.43000000000029;3.67000000000007;6.40000000000055;7.26000000000022;8.38000000000011;10.6900000000005;11.1000000000004;11.6700000000001;15.6999999999998;16.2400000000007;17.1300000000001;17.8800000000001;25.3100000000004;26.2300000000005;48.96";N/A
Rat;101;111;1;1;Auditory;PI;"15;60";15;"4.27999999999997;6.50999999999999;9.35000000000002;10.52;10.9;12.93;13.99;14.89;15.16;16.1;16.63;17.0599999999999;19.65;20.48;21.39;22.6";N/A
Rat;101;111;1;2;Auditory;PI;"15;60";15;"20.8799999999999;21;23.5999999999999;23.6299999999999;24.5;24.8599999999999;25.5;27.24;31.0599999999999";N/A
Rat;101;111;1;3;Auditory;PI;"15;60";15;"1.79999999999995;2.25999999999999;6.57999999999993;7.47000000000003;8.58999999999992;12.52;17.28;17.5;17.9100000000001;18.77;19.5;20.8499999999999;21.6900000000001;27.6499999999999;28";N/A
Rat;101;111;1;4;Auditory;PI;"15;60";15;"26.0400000000002;27.1800000000001;28.8100000000002";N/A
Rat;101;111;1;5;Auditory;PI;"15;60";15;"1.93000000000006;2.36000000000013;3.90000000000009;5.17000000000007;6.92000000000007;8.16000000000008;8.76999999999998;11.2800000000002;12.1000000000001;13.21;17.22;17.5400000000002;17.8000000000002;18.1300000000001;19.6700000000001;20.5700000000002;21.1700000000001;21.72;24.7;27;30.5600000000002";N/A
Rat;101;111;1;6;Auditory;PI;"15;60";15;"37.3400000000001;39.3800000000001;40.2199999999998;41.5599999999999;44.54;44.6500000000001;44.98;45.4000000000001;48.9299999999998;49.8200000000002;50.2199999999998;51.0799999999999;52.0900000000001;52.2199999999998;53.4699999999998;53.9299999999998";N/A
Rat;101;111;1;7;Auditory;PI;"15;60";15;"27.5800000000008;37.1700000000001;37.8300000000008;38.3500000000004;41.8200000000006;42.3700000000008;43.21;44.2400000000007;45.54;45.9200000000001;46.29";N/A
