Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response_Onset,Response_Offset
Rat,18081,1,1,11,Auditory,PI,8;16,8,0;9.84000000000015;10.2660000000033;11.086000000003;11.7670000000035;12.2180000000008;12.974000000002;13.4540000000015;13.8170000000027;14.2950000000019;14.8090000000011;15.1940000000031;15.9900000000016;16.4620000000032;17.5450000000019;21.4010000000017;56.0010000000002,N/A
Rat,18081,1,1,12,Auditory,PI,8;16,8,37.1389999999992;38.0169999999998;39.0280000000021;39.3539999999994;39.7030000000013;39.9130000000005;40.3120000000017;40.5709999999999;41.0220000000008;41.5410000000011;42.8420000000006;43.9400000000023;45.6160000000018;54.0010000000002,N/A
Rat,18081,1,1,13,Auditory,PI,8;16,8,6.99800000000323;7.87100000000282;8.23199999999997;8.58100000000195;8.83899999999994;10.2130000000034;10.836000000003;11.3960000000006;11.8500000000022;12.4030000000021;12.6750000000029;13.4430000000029;14.2580000000016;15.0920000000006;15.4910000000018;16.5320000000029;16.9340000000011;17.4500000000007;17.8250000000007;18.9910000000018;19.7390000000014;20.2490000000034;20.997000000003;21.969000000001;23.1340000000018;24.1580000000031;54.0010000000002,N/A
Rat,18081,1,1,14,Auditory,PI,8;16,8,38.6330000000016;39.3489999999983;40.5459999999985;41.5879999999997;41.9399999999987;42.2560000000012;42.5730000000003;44.4569999999985;55.0010000000002,N/A
Rat,18081,1,1,15,Auditory,PI,8;16,8,53.001,N/A
Rat,18081,1,1,16,Auditory,PI,8;16,8,9.41800000000148;10.3559999999998;11.1180000000022;11.6769999999997;12.1939999999995;12.7030000000013;13.4110000000001;13.7640000000029;14.1260000000002;14.6920000000027;15.5220000000008;15.8739999999998;17.349000000002;18.3790000000008;19.1080000000002;19.5110000000022;19.8909999999996;21.2530000000006;22.2829999999994;26.8120000000017;52.0010000000002,N/A
Rat,18081,1,1,17,Auditory,PI,8;16,8,10.8549999999959;11.6529999999984;12.1189999999988;12.4579999999987;12.7949999999983;13.0839999999953;13.4619999999995;13.8280000000013;14.3280000000013;14.6690000000017;15.0740000000005;15.4979999999996;15.8269999999975;16.0989999999947;16.4360000000015;17.2010000000009;18.0169999999998;18.2520000000004;18.5789999999979;18.9660000000004;19.3439999999973;19.9059999999954;20.2880000000005;21.3209999999963;22.1589999999997;59.0009999999966,N/A
Rat,18081,1,1,18,Auditory,PI,8;16,8,20.6670000000013;21.6830000000045;22.0509999999995;22.4939999999988;22.5970000000016;23.3499999999985;24.0370000000039;58.9380000000019;59.0010000000038,N/A
Rat,18081,1,1,19,Auditory,PI,8;16,8,50.001,N/A
Rat,18081,1,1,20,Auditory,PI,8;16,8,4.31999999999971;4.70699999999488;5.38699999999517;6.05500000000029;6.32999999999447;6.74599999999919;7.5109999999986;7.76799999999639;8.52599999999802;9.42299999999523;9.6929999999993;10.7819999999992;11.0889999999999;11.3589999999967;12.3279999999941;13.0599999999977;13.4859999999971;14.2119999999995;14.4579999999987;15.3259999999937;15.7539999999935;16.2199999999939;16.6859999999942;17.8679999999949;18.8499999999985;19.3799999999974;51.0009999999966,N/A
Rat,18081,1,1,21,Auditory,PI,8;16,8,48.001,N/A
Rat,18081,1,1,22,Auditory,PI,8;16,8,62.001,N/A
Rat,18081,1,1,23,Auditory,PI,8;16,8,51.001,N/A
Rat,18081,1,1,24,Auditory,PI,8;16,8,63.001,N/A
Rat,18081,1,1,25,Auditory,PI,8;16,8,53.001,N/A
Rat,18081,1,1,26,Auditory,PI,8;16,8,62.001,N/A
Rat,18081,1,1,27,Auditory,PI,8;16,8,4.83499999999913;5.95300000000134;6.36899999999878;6.73400000000402;7.07900000000518;7.63500000000204;7.96500000000378;8.31100000000151;9.52400000000489;9.76200000000245;9.79499999999825;10.2150000000038;10.9250000000029;11.2620000000024;11.9919999999984;12.4830000000002;13.3539999999994;53.0010000000038,N/A
Rat,18081,1,1,28,Auditory,PI,8;16,8,11.0939999999973;12.2149999999965;12.9380000000019;13.2289999999994;13.9649999999965;14.1160000000018;14.6299999999974;15.2390000000014;15.5670000000027;57.0009999999966,N/A
Rat,18081,1,1,29,Auditory,PI,8;16,8,22.4919999999984;23.3669999999984;23.7750000000015;24.1299999999974;24.6710000000021;25.5869999999995;26.4460000000036;26.5069999999978;27.0930000000008;28.0560000000041;59.0010000000038,N/A
Rat,18081,1,1,30,Auditory,PI,8;16,8,17.6080000000002;19.3329999999987;20.1759999999995;20.5570000000007;58.0010000000038,N/A
Rat,18081,1,1,31,Auditory,PI,8;16,8,5.03300000000309;5.86000000000058;6.4890000000014;6.83800000000338;7.44999999999709;8.06100000000151;8.60100000000239;9.22400000000198;10.4259999999995;10.7969999999987;11.5020000000004;12.0040000000008;12.5829999999987;13.2350000000006;13.7540000000008;14.5679999999993;14.8119999999981;15.1920000000027;15.9420000000027;16.5919999999969;17.1390000000029;17.8790000000008;18.2079999999987;18.9809999999998;19.2980000000025;20.5729999999967;21.3289999999979;21.8969999999972;22.5559999999969;23.0899999999965;23.125;23.5699999999997;23.6169999999984;24.5520000000033;25.2969999999987;27.0579999999973;48.0009999999966,N/A
Rat,18081,1,1,32,Auditory,PI,8;16,8,26.8559999999998;27.5910000000004;28.400999999998;29.0970000000016;30.4360000000015;31.234000000004;31.8470000000016;31.9510000000009;54.0010000000038,N/A
Rat,18081,1,1,33,Auditory,PI,8;16,8,52.001,N/A
Rat,18081,1,1,34,Auditory,PI,8;16,8,4.64800000000105;5.34599999999773;6.18499999999767;6.68299999999726;6.94000000000233;7.30999999999767;7.58200000000215;7.84300000000076;8.27900000000227;8.67399999999907;8.98300000000018;10.1990000000005;10.635000000002;11.0360000000001;13.1109999999971;13.8369999999995;14.3209999999963;14.6789999999965;15.148000000001;16.364999999998;18.3050000000003;18.7439999999988;18.989999999998;22.8770000000004;55.0009999999966,N/A
Rat,18081,1,1,35,Auditory,PI,8;16,8,51.001,N/A
Rat,18081,1,3,1,Visual,PI,8;16,16,45.6270000000004;46.4300000000003;47.2000000000007;47.5589999999975;48.2229999999981;48.6630000000005;49.2469999999994;49.6599999999999;50.025999999998;50.1640000000007;50.3839999999982;50.994999999999;51.476999999999;51.9179999999978;52.5859999999993;53.7219999999979;54.0149999999994;54.3099999999977;55.1209999999992;55.7959999999985;56.0010000000002,N/A
Rat,18081,1,3,2,Visual,PI,8;16,16,16.3389999999999;16.364999999998;38.6959999999999;60.0010000000002,N/A
Rat,18081,1,3,3,Visual,PI,8;16,16,9.49699999999939;10.3279999999977;11.107;11.8339999999989;12.5839999999989;13.0419999999976;13.607;14.0779999999977;14.7419999999984;15.1800000000003;15.9510000000009;16.3230000000003;16.7199999999975;17.6640000000007;17.976999999999;18.3269999999975;19.1970000000001;19.5809999999983;20.0849999999991;20.7089999999989;21.0740000000005;21.8359999999993;22.6450000000004;23.3009999999995;23.7029999999977;24.3109999999979;24.6620000000003;25.6759999999995;25.9969999999994;26.6349999999984;27.237000000001;28.1290000000008;28.4470000000001;28.8469999999979;29.9939999999988;31.0540000000001;32.0529999999999;32.5989999999983;34.1059999999998;36.2540000000008;41.0930000000008;57.6980000000003;58.8869999999988;64.0010000000002,N/A
Rat,18081,1,3,4,Visual,PI,8;16,16,0;30.5849999999991;31.3590000000004;32.0780000000013;32.2360000000008;32.9739999999983;33.8509999999988;34.2860000000001;34.6359999999986;34.9209999999985;35.601999999999;36.1690000000017;36.8630000000012;37.3260000000009;37.7700000000004;38.2099999999991;39.9110000000001;40.9120000000003;41.1620000000003;41.7760000000017;44.8430000000008;45.9559999999983;46.9900000000016;47.4449999999997;55.0010000000002,N/A
Rat,18081,1,3,5,Visual,PI,8;16,16,6.88600000000224;7.72300000000178;8.47200000000157;9.90400000000227;10.1450000000004;10.5400000000009;11.0970000000016;11.8880000000026;12.8690000000024;13.2669999999998;13.6589999999997;14.5320000000029;15.2650000000031;15.7510000000002;16.4360000000015;17.0440000000017;17.969000000001;18.7299999999996;19.1610000000001;20.0360000000001;21.0140000000029;21.7900000000009;22.8379999999997;23.2050000000017;24.1190000000024;24.6140000000014;25.6460000000006;27.0360000000001;27.8700000000026;29.7990000000027;29.9570000000022;31.2930000000015;60.4130000000005;61.6860000000015;62.0950000000012;62.5420000000013;63.2090000000026;63.7080000000024;64.0010000000002,N/A
Rat,18081,1,3,6,Visual,PI,8;16,16,57.001,N/A
Rat,18081,1,3,7,Visual,PI,8;16,16,54.0339999999997;55.1980000000003;55.9359999999979;56.2929999999978;56.7979999999989;57.5989999999983;57.9779999999992;58.3329999999987;58.9310000000005;59.0010000000002,N/A
Rat,18081,1,3,8,Visual,PI,8;16,16,25.8869999999988;26.8729999999996;27.4739999999983;27.875;28.2690000000002;28.7209999999977;29.2229999999981;29.8760000000002;30.2959999999985;30.6610000000001;31.101999999999;31.3429999999971;31.5959999999977;32.4679999999971;33.6970000000001;34.4519999999975;35.3849999999984;35.8719999999994;37.0740000000005;38.007999999998;39.6519999999982;40.2559999999976;41.1990000000005;45.0679999999993;52.0010000000002,N/A
Rat,18081,1,3,9,Visual,PI,8;16,16,13.3189999999995;14.3549999999996;14.6949999999997;15.1090000000004;15.6919999999991;15.994999999999;16.3329999999987;16.9889999999978;17.6159999999982;17.9639999999999;18.476999999999;18.8529999999992;19.5629999999983;19.9279999999999;20.6970000000001;21.244999999999;21.7089999999989;22.3919999999998;22.7739999999976;23.3770000000004;24.0579999999973;24.7669999999998;25.2019999999975;26.1790000000001;26.8999999999978;27.3050000000003;27.8679999999986;28.2979999999989;28.757999999998;29.3119999999981;29.9989999999998;31.2729999999974;32.507999999998;34.2589999999982;37.1719999999987;37.4249999999993;56.0010000000002,N/A
Rat,18081,1,3,10,Visual,PI,8;16,16,47.4429999999993;48.1610000000001;48.8199999999997;49.3489999999983;49.6299999999974;50.2819999999992;50.7049999999981;51.1779999999999;51.5319999999992;52.1169999999984;52.4599999999991;52.8019999999997;53.7839999999997;54.5540000000001;54.7789999999986;54.8499999999985;55.8949999999968;56.2389999999978;56.6189999999988;56.9709999999977;58.3040000000001;58.8469999999979;59.6999999999971;60.1399999999994;61.0010000000002,N/A
Rat,18081,1,3,11,Visual,PI,8;16,16,53.001,N/A
Rat,18081,1,3,12,Visual,PI,8;16,16,7.43499999999767;8.68399999999747;9.01699999999983;9.33199999999852;9.95999999999913;10.8379999999997;11.413999999997;12.0059999999976;12.3249999999971;12.8009999999995;13.6289999999972;13.9389999999985;15.0469999999987;15.7989999999991;16.2009999999973;16.9539999999979;17.0949999999975;17.4539999999979;17.869999999999;18.150999999998;18.7719999999972;19.232;20.163999999997;20.5509999999995;21.655999999999;22.1689999999981;24.0639999999985;25.6569999999992;52.0010000000002,N/A
Rat,18081,1,3,13,Visual,PI,8;16,16,57.001,N/A
Rat,18081,1,3,14,Visual,PI,8;16,16,56.001,N/A
Rat,18081,1,3,15,Visual,PI,8;16,16,0;4.87600000000384;5.63300000000163;6.00200000000041;6.22400000000198;6.66100000000006;6.78300000000309;7.35700000000361;7.94099999999889;8.11200000000099;8.62000000000262;9.34500000000116;9.69900000000052;10.4830000000002;10.8000000000029;11.8780000000043;12.2580000000016;12.823000000004;13.7580000000016;14.1080000000002;15.2770000000019;15.8630000000048;16.2799999999988;17.5809999999983;59.0010000000038,N/A
Rat,18081,1,3,16,Visual,PI,8;16,16,49.001,N/A
Rat,18081,1,3,17,Visual,PI,8;16,16,53.001,N/A
Rat,18081,1,3,18,Visual,PI,8;16,16,22.3859999999986;23.5119999999952;23.862000000001;24.0910000000004;24.1809999999969;24.4709999999977;24.9400000000023;25.2819999999992;25.5080000000016;25.8609999999971;26.2989999999991;26.9289999999965;27.349000000002;27.7229999999981;28.1449999999968;28.752999999997;29.6759999999995;30.900999999998;31.3689999999988;31.5859999999957;32.739999999998;33.1429999999964;34.1330000000016;35.8969999999972;37.75;42.2070000000022;49.0009999999966,N/A
Rat,18081,1,3,19,Visual,PI,8;16,16,0;3.11699999999837;3.90800000000309;4.7300000000032;5.52200000000448;5.90600000000268;6.46199999999953;6.88700000000245;7.37600000000384;8.28399999999965;8.95300000000134;9.43300000000454;9.94600000000355;10.8810000000012;11.7880000000005;12.2380000000048;13.112000000001;14.0390000000043;34.5279999999984;35.4250000000029;35.7949999999983;36.1569999999992;36.5650000000023;36.9599999999991;37.8800000000047;38.5800000000017;39.0400000000009;39.4150000000009;39.737000000001;40.1810000000041;40.4830000000002;42.2439999999988;43.1209999999992;43.4860000000044;43.9150000000009;47.9860000000044;48.5650000000023;50.1359999999986;50.4140000000043;59.0010000000038,N/A
Rat,18081,1,3,20,Visual,PI,8;16,16,6.57400000000052;7.79200000000128;8.16000000000349;8.43600000000151;8.83899999999994;9.18300000000454;9.56300000000192;9.97400000000198;10.3570000000036;10.8820000000051;11.4639999999999;11.5070000000051;11.849000000002;13.3550000000032;52.0010000000038,N/A
Rat,18081,1,3,21,Visual,PI,8;16,16,54.3130000000019;55.3940000000002;56.5020000000004;56.8199999999997;57.096000000005;57.476999999999;57.7090000000026;58.1770000000033;58.5420000000013;59.4510000000009;59.8240000000005;61.9680000000008;62.0010000000038,N/A
Rat,18081,1,3,22,Visual,PI,8;16,16,14.6549999999988;16.323000000004;17.1589999999997;17.7870000000039;18.0740000000005;18.3640000000014;19.5400000000009;19.9199999999983;20.476999999999;21.0800000000017;21.6169999999984;22.2190000000046;23.1200000000026;23.8970000000045;25.025999999998;25.3340000000026;26.0930000000008;26.5560000000041;27.0930000000008;30.3060000000041;63.0010000000038,N/A
Rat,18081,1,3,23,Visual,PI,8;16,16,41.012999999999;41.7189999999973;42.2220000000016;42.5270000000019;43.2849999999962;43.6900000000023;43.9499999999971;44.5789999999979;45.5219999999972;46.0590000000011;47.3759999999966;48.9429999999993;51.0009999999966,N/A
Rat,18081,1,3,24,Visual,PI,8;16,16,60.001,N/A
Rat,18081,1,3,25,Visual,PI,8;16,16,61.001,N/A
Rat,18081,1,3,26,Visual,PI,8;16,16,37.5999999999985;38.4670000000042;39.2220000000016;39.5020000000004;39.9150000000009;40.1960000000036;40.489999999998;40.5339999999997;41.0529999999999;41.489999999998;41.8629999999976;42.2960000000021;42.7010000000009;43.1339999999982;43.760000000002;44.1739999999991;44.4320000000007;44.7880000000005;45.6189999999988;45.9040000000023;46.2139999999999;47.4919999999984;47.8240000000005;49.2150000000038;49.7260000000024;51.0010000000038,N/A
Rat,18081,1,3,27,Visual,PI,8;16,16,55.001,N/A
Rat,18081,1,3,28,Visual,PI,8;16,16,7.30599999999686;7.64699999999721;8.48399999999674;9.67099999999482;10.3179999999993;10.6899999999951;11.3559999999998;12.3209999999963;13.1259999999966;13.4439999999959;14.2339999999967;15.1899999999951;16.1399999999994;16.9639999999999;17.2929999999978;18.1559999999954;18.5319999999992;19.4110000000001;20.4150000000009;20.8989999999976;21.6209999999992;22.6970000000001;23.1469999999972;51.7730000000011;53.0009999999966,N/A
Rat,18081,1,3,29,Visual,PI,8;16,16,0;9.60599999999977;10.375;10.7260000000024;11.0699999999997;11.6870000000054;12.2570000000051;12.6180000000022;12.7930000000051;13.2940000000017;13.8640000000014;14.4860000000044;15.2930000000051;15.7280000000028;16.4959999999992;16.8470000000016;18.5620000000054;18.9210000000021;19.8140000000058;20.2410000000018;20.8790000000008;21.346000000005;21.9030000000057;23.0319999999992;23.4570000000022;23.8820000000051;24.6209999999992;25.5659999999989;26.4429999999993;26.9599999999991;28.101999999999;28.5330000000031;30.3990000000049;32.6010000000024;33.1240000000034;34.2580000000016;39.7790000000023;45.9320000000007;61.2680000000037;63.0010000000038,N/A
Rat,18081,1,3,30,Visual,PI,8;16,16,49.001,N/A
Rat,18081,1,3,31,Visual,PI,8;16,16,0;6.10800000000018;6.81900000000314;7.90499999999884;8.39100000000326;8.66800000000512;9.14900000000489;9.76900000000023;10.5339999999997;11.0410000000047;11.7510000000038;12.4290000000037;12.8430000000008;13.3349999999991;13.9850000000006;14.4409999999989;15.2940000000017;16.148000000001;16.6779999999999;17.5659999999989;18.3110000000015;18.760000000002;19.3700000000026;20.0590000000011;21.2070000000022;26.859000000004;50.0010000000038,N/A
Rat,18082,1,1,1,Auditory,PI,8;16,8,0;12.7050000000017;13.1990000000005;13.2560000000012;14.4720000000016;15.2580000000016;15.6510000000017;16.0080000000016;16.2590000000018;16.6130000000012;17.1049999999996;17.6399999999994;18.6980000000003;18.9550000000017;19.0970000000016;20.2000000000007;23.0669999999991;24.0060000000012;55.0010000000002,N/A
Rat,18082,1,1,2,Auditory,PI,8;16,8,2.41899999999805;2.99199999999837;3.48599999999715;3.84599999999773;4.66799999999785;5.05400000000009;5.4429999999993;5.88999999999942;6.22599999999875;6.44499999999971;7.12899999999718;7.44399999999951;7.78799999999683;8.04399999999805;8.48499999999694;8.85599999999977;9.00799999999799;9.14699999999721;9.55199999999968;9.87999999999738;10.3149999999987;10.768;11.9219999999987;12.1949999999997;59.0010000000002,N/A
Rat,18082,1,1,3,Auditory,PI,8;16,8,0;3.7410000000018;4.13600000000224;4.95400000000154;5.29100000000108;5.81899999999951;6.06899999999951;6.57700000000114;6.9419999999991;7.15300000000207;7.34400000000096;7.58299999999872;7.83499999999913;8.14800000000105;8.60800000000018;8.84100000000035;9.13000000000102;9.47599999999875;10.1729999999989;10.6830000000009;11.010000000002;11.3909999999996;12.6140000000014;13.1800000000003;13.4890000000014;13.7920000000013;14.3410000000004;15.0060000000012;15.6599999999999;64.0010000000002,N/A
Rat,18082,1,1,4,Auditory,PI,8;16,8,2.7400000000016;3.52300000000105;3.97400000000198;4.45200000000114;5.04899999999907;5.65400000000227;6.18700000000172;7.03000000000247;7.35000000000218;8.08799999999974;8.84400000000096;9.52800000000207;9.98500000000058;10.4459999999999;11.2340000000004;11.474000000002;12.0319999999992;12.5120000000024;12.905999999999;13.4750000000022;14.0190000000002;14.4629999999997;14.7999999999993;51.0010000000002,N/A
Rat,18082,1,1,5,Auditory,PI,8;16,8,11.0450000000019;64.0010000000002,N/A
Rat,18082,1,1,6,Auditory,PI,8;16,8,0;3.42299999999887;3.81499999999869;5.32499999999709;5.58099999999831;6.1919999999991;6.72599999999875;7.2489999999998;7.60199999999895;7.96600000000035;8.82499999999709;9.38699999999881;9.73999999999796;10.0919999999969;10.5049999999974;11.1059999999998;11.5609999999979;48.0010000000002,N/A
Rat,18082,1,1,7,Auditory,PI,8;16,8,0;2.1140000000014;2.60900000000038;4.25500000000102;4.65400000000227;5.18800000000192;5.5;6.76100000000224;7.26499999999942;7.69700000000012;8.04799999999887;8.4310000000005;8.56000000000131;8.82800000000134;10.5740000000005;10.8320000000022;11.3339999999989;11.8820000000014;12.2340000000004;13.0829999999987;13.6409999999996;13.9670000000006;15.5290000000023;15.9200000000019;16.3240000000005;52.0010000000002,N/A
Rat,18082,1,1,8,Auditory,PI,8;16,8,5.03499999999985;5.36599999999817;5.92499999999927;6.42699999999968;7.29899999999907;7.68399999999747;8.48099999999977;9.41100000000006;9.91599999999744;10.2700000000004;10.494999999999;11.4249999999993;11.5329999999994;11.9509999999973;12.7229999999981;61.0010000000002,N/A
Rat,18082,1,1,9,Auditory,PI,8;16,8,16.5930000000008;17.0490000000027;17.6690000000017;18.1520000000019;18.6219999999994;18.7100000000028;19.1419999999998;19.2790000000023;19.4310000000005;20.0970000000016;50.0010000000002,N/A
Rat,18082,1,1,10,Auditory,PI,8;16,8,2.83099999999831;3.24699999999939;3.65599999999904;3.74399999999878;3.86399999999776;4.38299999999799;4.72099999999773;5.03399999999965;5.39300000000003;5.91399999999703;6.33199999999852;6.58099999999831;7.04999999999927;7.60999999999694;8.00599999999758;8.41100000000006;8.67199999999866;9.59899999999834;10.0929999999971;10.3869999999988;10.8739999999998;11.3009999999995;13.2019999999975;13.4749999999985;13.8629999999976;55.0009999999966,N/A
Rat,18082,1,1,11,Auditory,PI,8;16,8,3.92600000000311;4.71400000000358;5.44600000000355;5.82900000000154;6.45000000000073;6.70100000000093;7.02300000000105;7.2980000000025;7.66800000000148;7.70000000000073;7.9900000000016;8.375;8.73700000000099;9.54000000000087;10.0250000000015;10.3630000000012;10.893;11.3960000000006;11.6560000000027;12.5150000000031;12.7930000000015;13.0780000000013;13.4480000000003;15.599000000002;49.0010000000002,N/A
Rat,18082,1,1,12,Auditory,PI,8;16,8,0;3.34999999999855;3.59600000000137;4.11000000000058;4.27000000000044;4.78800000000047;5.25600000000122;5.68699999999808;6.32800000000134;6.43400000000111;6.67900000000009;7.4310000000005;7.6929999999993;8.65099999999802;9.11899999999878;9.40999999999985;9.92599999999948;10.3280000000013;10.7540000000008;11.5159999999996;13.0540000000001;13.2920000000013;13.5420000000013;48.0010000000002,N/A
Rat,18082,1,1,13,Auditory,PI,8;16,8,6.71099999999933;7.06499999999869;7.48700000000099;8.00600000000122;8.30900000000111;8.72899999999936;9.34799999999814;9.92399999999907;10.7210000000014;11.494999999999;49.0010000000002,N/A
Rat,18082,1,1,14,Auditory,PI,8;16,8,6.87999999999738;7.29799999999887;7.72999999999956;8.49399999999878;8.78499999999985;9.08899999999994;9.65699999999924;10.4189999999981;11.3619999999974;11.6349999999984;12.0779999999977;14.9799999999996;17.0069999999978;49.0010000000002,N/A
Rat,18082,1,1,15,Auditory,PI,8;16,8,0;2.03299999999945;2.20000000000073;3.27600000000166;3.35599999999977;3.68400000000111;4.50500000000102;4.78900000000067;4.9890000000014;6.05299999999988;6.23700000000099;6.45599999999831;6.8070000000007;7.02300000000105;7.50300000000061;7.91999999999825;8.41100000000006;8.65299999999843;9.36999999999898;10.1169999999984;10.7259999999987;11.0119999999988;11.9269999999997;12.6650000000009;13.4340000000011;13.8369999999995;14.4099999999999;54.0010000000002,N/A
Rat,18082,1,1,16,Auditory,PI,8;16,8,0;2.69499999999971;3.15199999999822;3.65199999999822;4.1339999999982;4.94700000000012;5.59500000000116;5.90399999999863;6.43899999999849;6.62700000000041;6.9330000000009;7.19099999999889;7.44399999999951;8.25699999999779;8.38999999999942;8.54599999999846;8.84200000000055;9.35199999999895;10.0999999999985;10.3009999999995;10.6450000000004;11.0349999999999;11.2989999999991;12.3189999999995;12.8099999999977;13.114999999998;14.4830000000002;14.7669999999998;51.0010000000002,N/A
Rat,18082,1,1,17,Auditory,PI,8;16,8,4.11699999999837;4.33899999999994;4.99199999999837;5.66100000000006;6.19499999999971;7.06999999999971;7.27699999999823;7.72099999999773;7.98999999999796;8.29999999999927;8.48500000000058;8.91500000000087;9.43000000000029;9.89899999999761;10.2379999999976;10.489999999998;11.0969999999979;11.5149999999994;12.1209999999992;13.1579999999994;13.5459999999985;56.0010000000002,N/A
Rat,18082,1,1,18,Auditory,PI,8;16,8,3.72800000000279;4.36500000000524;5.03900000000431;5.46300000000338;5.84000000000378;6.27799999999843;6.57400000000052;7.24900000000343;7.52000000000407;7.88500000000204;8.27500000000146;8.74799999999959;9.40099999999802;10.0449999999983;10.8559999999998;12.5900000000038;13.0040000000008;13.3139999999985;13.5169999999998;14.1150000000052;15.0790000000052;62.0010000000038,N/A
Rat,18082,1,1,19,Auditory,PI,8;16,8,3.77599999999802;4.56899999999587;5.1929999999993;5.62799999999697;6.0309999999954;6.36799999999494;6.62900000000082;7.06899999999587;7.65099999999802;7.89999999999418;8.28399999999965;8.8379999999961;9.4629999999961;10.5279999999984;11.0889999999999;55.0009999999966,N/A
